transporte_id,tipo_transporte,capacidade,velocidade_media,lotacao_media,rota,data,n_passageiros,variacao_trafego,variacao_acidentes
7462,BRT,200,40.61,0.86,Sé - Rua Direita,2024-08-21,171,Baixo,0
7463,VLT,400,26.88,0.23,Vila Mariana - Rua Domingos de Morais,2024-08-16,92,Baixo,0
7464,BRT,200,39.55,0.6,Moema - Rua Jurucê,2024-01-20,119,Baixo,0
7465,VLT,400,35.35,0.58,Sé - Rua Boa Vista,2024-05-12,233,Médio,0
7466,BRT,200,38.25,0.69,Vila Mariana - Rua Vergueiro,2024-04-29,138,Médio,0
7467,Metrô,1500,74.67,0.62,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-07-30,931,Médio,0
7468,VLT,400,32.41,0.55,Pinheiros - Rua dos Pinheiros,2024-07-16,218,Baixo,0
7469,Ônibus,80,30.54,0.73,Lapa - Rua Doze de Outubro,2024-03-07,58,Baixo,1
7470,VLT,400,22.54,0.54,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-07-09,214,Baixo,0
7471,Trem,1200,48.12,0.68,Sé - Rua XV de Novembro,2024-07-07,819,Baixo,0
7472,Trem,1200,62.32,0.58,Sé - Rua Boa Vista,2024-03-06,695,Médio,0
7473,VLT,400,25.94,0.37,Sé - Rua Boa Vista,2024-05-19,149,Baixo,0
7474,Trem,1200,57.85,0.57,Lapa - Rua Doze de Outubro,2024-10-04,687,Baixo,0
7475,Ônibus,80,30.0,0.62,Moema - Rua Jurucê,2024-01-18,49,Baixo,0
7476,BRT,200,29.75,0.4,Moema - Av. dos Eucaliptos,2024-02-28,80,Baixo,2
7477,Trem,1200,48.91,0.62,Vila Mariana - Rua Domingos de Morais,2024-05-01,746,Baixo,0
7478,Ônibus,80,34.77,1.03,Sé - Rua XV de Novembro,2024-05-19,82,Baixo,0
7479,BRT,200,42.18,0.7,Sé - Rua Boa Vista,2024-06-09,140,Médio,3
7480,Ônibus,80,22.67,0.59,Santana - Rua Voluntários da Pátria,2024-06-29,47,Médio,0
7481,Trem,1200,61.39,0.68,Santana - Rua Alfredo Pujol,2024-01-16,821,Médio,0
7482,BRT,200,35.05,0.55,Tatuapé - Rua Tuiuti,2024-09-27,109,Baixo,0
7483,BRT,200,30.15,0.67,Pinheiros - Rua dos Pinheiros,2024-08-31,134,Médio,1
7484,VLT,400,31.21,0.76,Itaim Bibi - Av. Juscelino Kubitschek,2024-03-30,304,Baixo,0
7485,BRT,200,37.4,0.58,Santana - Rua Alfredo Pujol,2024-04-27,116,Baixo,3
7486,BRT,200,32.93,0.54,Itaim Bibi - Rua Joaquim Floriano,2024-02-13,107,Baixo,1
7487,Trem,1200,56.92,0.81,Lapa - Rua Guaicurus,2024-08-02,975,Alto,0
7488,Trem,1200,54.58,0.57,Tatuapé - Rua Coelho Lisboa,2024-07-07,679,Baixo,0
7489,BRT,200,40.53,0.99,Sé - Rua XV de Novembro,2024-07-25,198,Médio,0
7490,Trem,1200,62.94,0.77,Pinheiros - Rua Teodoro Sampaio,2024-06-05,922,Baixo,0
7491,Metrô,1500,56.39,0.7,Moema - Av. Ibirapuera,2024-02-03,1047,Baixo,0
7492,Ônibus,80,18.87,0.41,Sé - Rua Direita,2024-05-25,32,Alto,2
7493,Metrô,1500,57.24,0.42,Tatuapé - Rua Emília Marengo,2024-07-26,626,Baixo,0
7494,VLT,400,26.3,0.56,Vila Mariana - Rua Domingos de Morais,2024-03-23,222,Médio,0
7495,Ônibus,80,34.21,0.73,Moema - Av. Ibirapuera,2024-04-05,58,Baixo,1
7496,Trem,1200,69.84,0.62,Tatuapé - Rua Tuiuti,2024-07-18,738,Alto,0
7497,BRT,200,33.31,0.74,Lapa - Rua Pio XI,2024-04-20,147,Médio,0
7498,Metrô,1500,57.47,0.52,Vila Mariana - Rua Vergueiro,2024-08-20,782,Médio,0
7499,Trem,1200,58.9,0.65,Santana - Rua Voluntários da Pátria,2024-10-17,777,Médio,0
7500,VLT,400,34.26,0.7,Santana - Rua Dr. César,2024-08-14,278,Baixo,0
7501,Ônibus,80,19.98,0.69,Pinheiros - Rua dos Pinheiros,2024-06-12,54,Baixo,0
7502,Ônibus,80,27.06,0.73,Tatuapé - Rua Emília Marengo,2024-01-18,58,Médio,0
7503,Metrô,1500,68.04,0.7,Itaim Bibi - Av. Juscelino Kubitschek,2024-01-01,1048,Baixo,0
7504,Ônibus,80,25.57,1.02,Sé - Rua Direita,2024-08-23,81,Médio,0
7505,Metrô,1500,59.69,0.8,Santana - Rua Alfredo Pujol,2024-05-18,1207,Baixo,0
7506,Metrô,1500,62.72,0.72,Santana - Rua Alfredo Pujol,2024-01-25,1074,Baixo,0
7507,Metrô,1500,55.41,0.6,Moema - Rua Jurucê,2024-08-20,898,Médio,0
7508,BRT,200,44.23,0.58,Vila Mariana - Rua Domingos de Morais,2024-05-22,115,Baixo,0
7509,BRT,200,35.7,0.79,Santana - Rua Voluntários da Pátria,2024-08-23,157,Médio,0
7510,Trem,1200,46.75,0.61,Vila Mariana - Rua Domingos de Morais,2024-01-12,729,Baixo,1
7511,VLT,400,32.74,0.72,Sé - Rua XV de Novembro,2024-08-03,287,Alto,0
7512,VLT,400,37.19,0.54,Tatuapé - Rua Coelho Lisboa,2024-05-20,215,Baixo,0
7513,Trem,1200,52.98,0.79,Vila Mariana - Rua Vergueiro,2024-03-06,953,Médio,0
7514,BRT,200,33.89,0.77,Vila Mariana - Av. Lins de Vasconcelos,2024-04-09,153,Baixo,0
7515,BRT,200,30.34,0.69,Pinheiros - Rua Teodoro Sampaio,2024-06-18,137,Baixo,0
7516,Ônibus,80,22.22,0.43,Sé - Rua Direita,2024-06-05,34,Médio,0
7517,Ônibus,80,33.25,0.82,Moema - Av. Ibirapuera,2024-07-22,65,Baixo,0
7518,BRT,200,37.38,0.82,Santana - Rua Dr. César,2024-07-03,163,Médio,0
7519,BRT,200,29.07,0.47,Moema - Rua Jurucê,2024-09-30,93,Baixo,0
7520,Metrô,1500,64.49,0.6,Moema - Av. dos Eucaliptos,2024-08-14,906,Alto,1
7521,VLT,400,26.55,0.55,Sé - Rua Boa Vista,2024-06-09,218,Baixo,0
7522,Metrô,1500,69.71,0.58,Santana - Rua Dr. César,2024-01-23,877,Baixo,0
7523,VLT,400,25.02,0.83,Sé - Rua Direita,2024-03-26,333,Médio,0
7524,Metrô,1500,52.38,0.75,Santana - Rua Alfredo Pujol,2024-08-23,1130,Médio,0
7525,Trem,1200,68.17,0.35,Moema - Av. Ibirapuera,2024-10-20,421,Médio,0
7526,Ônibus,80,19.82,0.71,Pinheiros - Av. Brigadeiro Faria Lima,2024-03-27,56,Médio,0
7527,VLT,400,27.09,0.55,Santana - Rua Alfredo Pujol,2024-02-13,219,Baixo,1
7528,Metrô,1500,60.21,0.62,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-08-28,927,Baixo,0
7529,VLT,400,34.92,0.65,Santana - Rua Voluntários da Pátria,2024-05-21,258,Baixo,0
7530,Trem,1200,58.67,0.61,Sé - Rua Boa Vista,2024-04-23,736,Médio,1
7531,Ônibus,80,26.74,0.63,Moema - Av. dos Eucaliptos,2024-05-01,50,Baixo,1
7532,Trem,1200,68.53,1.08,Itaim Bibi - Rua Joaquim Floriano,2024-03-08,1296,Baixo,0
7533,Trem,1200,53.17,0.43,Tatuapé - Rua Coelho Lisboa,2024-06-06,514,Médio,2
7534,Ônibus,80,23.35,0.97,Lapa - Rua Guaicurus,2024-09-18,77,Baixo,0
7535,Metrô,1500,60.43,0.69,Sé - Rua XV de Novembro,2024-05-08,1034,Médio,0
7536,Ônibus,80,33.07,0.63,Pinheiros - Av. Brigadeiro Faria Lima,2024-03-24,50,Médio,0
7537,VLT,400,30.52,0.68,Santana - Rua Voluntários da Pátria,2024-02-17,273,Médio,1
7538,VLT,400,26.57,0.55,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-06-04,219,Baixo,0
7539,Ônibus,80,18.49,0.29,Lapa - Rua Pio XI,2024-03-30,23,Alto,0
7540,VLT,400,23.01,0.62,Lapa - Rua Doze de Outubro,2024-03-24,248,Baixo,0
7541,VLT,400,27.08,0.79,Lapa - Rua Guaicurus,2024-05-28,314,Baixo,0
7542,Ônibus,80,25.56,0.66,Sé - Rua Boa Vista,2024-02-02,52,Baixo,0
7543,BRT,200,29.19,0.66,Santana - Rua Dr. César,2024-03-23,131,Médio,0
7544,BRT,200,44.63,0.55,Sé - Rua Boa Vista,2024-07-07,110,Médio,0
7545,BRT,200,38.56,0.63,Itaim Bibi - Rua Joaquim Floriano,2024-02-01,125,Baixo,0
7546,Ônibus,80,30.16,0.39,Sé - Rua Direita,2024-03-06,31,Baixo,0
7547,Metrô,1500,58.31,0.61,Pinheiros - Av. Brigadeiro Faria Lima,2024-08-21,915,Médio,0
7548,Metrô,1500,53.16,0.51,Vila Mariana - Rua Domingos de Morais,2024-05-10,766,Médio,2
7549,Trem,1200,55.14,0.9,Sé - Rua XV de Novembro,2024-05-15,1075,Médio,1
7550,Metrô,1500,54.59,0.5,Lapa - Rua Pio XI,2024-06-17,743,Baixo,1
7551,Ônibus,80,18.47,0.93,Tatuapé - Rua Tuiuti,2024-10-14,74,Médio,0
7552,VLT,400,32.8,0.31,Vila Mariana - Rua Vergueiro,2024-07-09,122,Alto,0
7553,Trem,1200,64.23,0.23,Vila Mariana - Rua Vergueiro,2024-01-28,272,Alto,1
7554,Metrô,1500,72.66,0.59,Tatuapé - Rua Emília Marengo,2024-09-09,890,Médio,1
7555,Trem,1200,50.7,0.5,Moema - Av. Ibirapuera,2024-10-27,600,Baixo,1
7556,Ônibus,80,30.68,0.51,Moema - Av. Ibirapuera,2024-10-21,40,Médio,0
7557,BRT,200,36.29,1.0,Santana - Rua Alfredo Pujol,2024-07-11,200,Baixo,1
7558,BRT,200,35.64,0.58,Tatuapé - Rua Tuiuti,2024-04-05,116,Alto,2
7559,Metrô,1500,53.07,0.89,Sé - Rua Direita,2024-08-08,1341,Baixo,0
7560,Ônibus,80,22.32,0.72,Pinheiros - Av. Brigadeiro Faria Lima,2024-09-29,57,Baixo,0
7561,VLT,400,23.52,0.97,Vila Mariana - Rua Vergueiro,2024-07-05,388,Baixo,0
7562,Trem,1200,46.89,0.76,Tatuapé - Rua Coelho Lisboa,2024-01-07,917,Alto,1
7563,Metrô,1500,71.79,0.49,Tatuapé - Rua Coelho Lisboa,2024-02-16,740,Médio,0
7564,Ônibus,80,29.7,0.75,Pinheiros - Rua dos Pinheiros,2024-09-05,59,Baixo,0
7565,Ônibus,80,24.14,0.45,Santana - Rua Voluntários da Pátria,2024-06-18,36,Baixo,0
7566,Metrô,1500,62.19,0.74,Santana - Rua Alfredo Pujol,2024-09-07,1109,Baixo,0
7567,Metrô,1500,64.88,0.46,Sé - Rua Direita,2024-07-07,696,Baixo,0
7568,BRT,200,39.77,0.44,Itaim Bibi - Av. Juscelino Kubitschek,2024-04-17,87,Baixo,0
7569,Ônibus,80,34.29,0.95,Pinheiros - Av. Brigadeiro Faria Lima,2024-06-19,76,Médio,0
7570,BRT,200,32.05,0.71,Sé - Rua Direita,2024-03-04,141,Médio,0
7571,Metrô,1500,56.53,0.75,Lapa - Rua Doze de Outubro,2024-09-21,1118,Baixo,0
7572,VLT,400,22.56,0.78,Itaim Bibi - Rua Joaquim Floriano,2024-07-29,313,Baixo,0
7573,Trem,1200,58.94,0.68,Pinheiros - Rua dos Pinheiros,2024-08-14,817,Baixo,1
7574,Ônibus,80,18.53,0.67,Itaim Bibi - Av. Juscelino Kubitschek,2024-01-24,53,Médio,0
7575,Trem,1200,51.55,0.66,Pinheiros - Av. Brigadeiro Faria Lima,2024-04-30,789,Médio,0
7576,Metrô,1500,51.47,0.65,Lapa - Rua Guaicurus,2024-10-11,971,Médio,1
7577,Ônibus,80,32.99,0.45,Moema - Rua Jurucê,2024-02-16,35,Baixo,0
7578,VLT,400,24.18,0.47,Tatuapé - Rua Coelho Lisboa,2024-04-29,186,Alto,2
7579,Trem,1200,64.62,0.73,Lapa - Rua Pio XI,2024-09-21,876,Baixo,2
7580,VLT,400,30.6,0.32,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-04-11,127,Baixo,0
7581,Ônibus,80,31.36,0.76,Pinheiros - Rua Teodoro Sampaio,2024-08-25,61,Médio,1
7582,Ônibus,80,33.73,0.7,Lapa - Rua Guaicurus,2024-05-23,56,Baixo,0
7583,Ônibus,80,27.24,0.76,Pinheiros - Rua Teodoro Sampaio,2024-09-12,60,Médio,0
7584,Trem,1200,64.65,0.6,Sé - Rua Direita,2024-03-10,725,Baixo,0
7585,Ônibus,80,28.83,0.74,Moema - Av. Ibirapuera,2024-08-12,59,Baixo,0
7586,Trem,1200,50.82,0.65,Vila Mariana - Av. Lins de Vasconcelos,2024-05-31,784,Baixo,0
7587,BRT,200,36.09,0.8,Moema - Av. Ibirapuera,2024-08-22,159,Baixo,0
7588,Trem,1200,65.45,0.68,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-03-09,820,Médio,0
7589,Ônibus,80,20.1,0.88,Pinheiros - Rua dos Pinheiros,2024-08-02,70,Baixo,2
7590,Metrô,1500,59.51,0.68,Pinheiros - Rua Teodoro Sampaio,2024-05-10,1017,Alto,0
7591,BRT,200,36.3,1.1,Santana - Rua Dr. César,2024-03-24,219,Baixo,0
7592,Metrô,1500,66.72,0.57,Moema - Rua Jurucê,2024-05-19,857,Baixo,0
7593,Trem,1200,68.78,0.67,Moema - Av. dos Eucaliptos,2024-09-02,805,Baixo,0
7594,VLT,400,24.84,0.79,Itaim Bibi - Rua Joaquim Floriano,2024-07-24,315,Baixo,1
7595,Metrô,1500,50.8,0.66,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-01-14,992,Alto,0
7596,VLT,400,25.5,0.81,Sé - Rua Boa Vista,2024-07-23,325,Médio,0
7597,VLT,400,28.77,0.54,Moema - Av. dos Eucaliptos,2024-04-25,215,Médio,0
7598,VLT,400,32.14,0.55,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-05-26,221,Baixo,0
7599,VLT,400,34.15,0.54,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-07-03,214,Médio,0
7600,BRT,200,37.46,0.5,Itaim Bibi - Rua Joaquim Floriano,2024-04-01,100,Baixo,0
7601,BRT,200,43.93,0.8,Santana - Rua Alfredo Pujol,2024-04-11,159,Médio,0
7602,Ônibus,80,30.06,0.5,Pinheiros - Av. Brigadeiro Faria Lima,2024-10-05,39,Baixo,0
7603,Trem,1200,55.19,0.68,Vila Mariana - Rua Domingos de Morais,2024-07-21,821,Alto,0
7604,BRT,200,43.5,0.53,Tatuapé - Rua Emília Marengo,2024-09-22,105,Baixo,0
7605,Ônibus,80,23.68,0.69,Pinheiros - Av. Brigadeiro Faria Lima,2024-04-30,55,Médio,0
7606,Metrô,1500,74.05,0.43,Itaim Bibi - Rua Joaquim Floriano,2024-03-23,645,Baixo,2
7607,VLT,400,22.3,0.71,Itaim Bibi - Rua Joaquim Floriano,2024-03-10,283,Baixo,1
7608,Trem,1200,54.93,0.32,Santana - Rua Voluntários da Pátria,2024-01-19,383,Baixo,0
7609,Metrô,1500,74.51,0.76,Moema - Rua Jurucê,2024-08-18,1142,Baixo,0
7610,VLT,400,24.06,0.47,Tatuapé - Rua Emília Marengo,2024-10-04,187,Baixo,0
7611,VLT,400,35.45,0.57,Sé - Rua Direita,2024-10-19,229,Baixo,0
7612,VLT,400,27.87,0.73,Itaim Bibi - Rua Joaquim Floriano,2024-03-14,290,Médio,4
7613,Trem,1200,66.16,0.75,Sé - Rua XV de Novembro,2024-08-08,899,Baixo,1
7614,Trem,1200,63.13,0.59,Tatuapé - Rua Tuiuti,2024-08-09,710,Baixo,1
7615,Metrô,1500,60.42,0.37,Pinheiros - Rua dos Pinheiros,2024-03-17,561,Médio,1
7616,Trem,1200,55.15,0.55,Santana - Rua Alfredo Pujol,2024-04-13,661,Baixo,0
7617,Ônibus,80,21.8,0.57,Pinheiros - Rua dos Pinheiros,2024-02-14,45,Médio,0
7618,Ônibus,80,34.78,0.92,Moema - Av. Ibirapuera,2024-03-22,73,Baixo,3
7619,Metrô,1500,55.89,0.55,Santana - Rua Dr. César,2024-05-11,826,Alto,0
7620,VLT,400,35.38,0.36,Sé - Rua Direita,2024-03-15,142,Médio,0
7621,Trem,1200,67.47,0.6,Pinheiros - Rua Teodoro Sampaio,2024-03-20,725,Baixo,0
7622,Ônibus,80,26.66,0.41,Lapa - Rua Doze de Outubro,2024-08-13,33,Médio,0
7623,BRT,200,29.02,0.93,Santana - Rua Alfredo Pujol,2024-02-24,185,Médio,1
7624,Ônibus,80,23.75,0.81,Lapa - Rua Guaicurus,2024-10-27,64,Médio,3
7625,Metrô,1500,73.99,0.53,Pinheiros - Rua Teodoro Sampaio,2024-09-05,798,Médio,0
7626,VLT,400,26.93,0.71,Pinheiros - Rua Teodoro Sampaio,2024-04-13,285,Médio,2
7627,Trem,1200,59.14,0.67,Sé - Rua Direita,2024-06-01,798,Baixo,2
7628,VLT,400,26.8,0.48,Itaim Bibi - Av. Juscelino Kubitschek,2024-04-07,190,Baixo,2
7629,Trem,1200,61.34,0.69,Vila Mariana - Av. Lins de Vasconcelos,2024-03-01,830,Médio,0
7630,VLT,400,24.97,0.79,Moema - Rua Jurucê,2024-08-06,317,Baixo,0
7631,Metrô,1500,63.38,1.15,Santana - Rua Alfredo Pujol,2024-06-06,1720,Baixo,0
7632,Metrô,1500,70.67,0.68,Lapa - Rua Doze de Outubro,2024-06-08,1020,Médio,0
7633,VLT,400,25.38,0.7,Tatuapé - Rua Emília Marengo,2024-05-21,278,Alto,0
7634,Metrô,1500,63.36,0.79,Sé - Rua Direita,2024-04-17,1182,Baixo,1
7635,Metrô,1500,50.6,0.68,Itaim Bibi - Rua Joaquim Floriano,2024-05-11,1023,Médio,0
7636,VLT,400,28.47,0.84,Vila Mariana - Rua Domingos de Morais,2024-08-08,336,Alto,0
7637,Trem,1200,64.72,0.69,Tatuapé - Rua Coelho Lisboa,2024-06-06,833,Baixo,4
7638,Metrô,1500,57.0,0.8,Santana - Rua Voluntários da Pátria,2024-07-09,1203,Médio,0
7639,Ônibus,80,22.65,0.67,Vila Mariana - Av. Lins de Vasconcelos,2024-06-19,53,Médio,0
7640,VLT,400,29.95,0.56,Pinheiros - Rua dos Pinheiros,2024-01-16,224,Médio,0
7641,Metrô,1500,73.36,0.75,Vila Mariana - Rua Domingos de Morais,2024-06-24,1124,Médio,2
7642,Ônibus,80,20.07,0.61,Itaim Bibi - Rua Joaquim Floriano,2024-10-22,48,Baixo,0
7643,Metrô,1500,62.59,0.53,Sé - Rua Boa Vista,2024-02-13,792,Médio,0
7644,Trem,1200,55.46,0.56,Sé - Rua XV de Novembro,2024-01-14,677,Médio,3
7645,BRT,200,37.48,0.56,Santana - Rua Voluntários da Pátria,2024-06-22,111,Baixo,0
7646,Trem,1200,46.45,0.76,Sé - Rua XV de Novembro,2024-04-02,908,Médio,0
7647,Ônibus,80,23.9,0.52,Pinheiros - Rua dos Pinheiros,2024-09-26,41,Baixo,0
7648,Metrô,1500,67.39,0.66,Vila Mariana - Rua Vergueiro,2024-03-31,987,Baixo,0
7649,Metrô,1500,53.8,0.52,Tatuapé - Rua Coelho Lisboa,2024-01-28,781,Médio,0
7650,Trem,1200,54.96,0.5,Moema - Rua Jurucê,2024-03-21,601,Médio,0
7651,BRT,200,44.36,0.86,Lapa - Rua Guaicurus,2024-10-13,172,Baixo,1
7652,Trem,1200,51.61,0.4,Tatuapé - Rua Tuiuti,2024-04-30,485,Médio,0
7653,Ônibus,80,24.62,0.71,Sé - Rua XV de Novembro,2024-10-05,57,Médio,0
7654,Trem,1200,66.42,0.79,Moema - Rua Jurucê,2024-03-11,946,Baixo,0
7655,Ônibus,80,19.59,0.57,Pinheiros - Rua dos Pinheiros,2024-04-25,45,Médio,2
7656,Metrô,1500,62.51,0.75,Santana - Rua Dr. César,2024-01-11,1119,Médio,0
7657,Metrô,1500,73.01,1.0,Sé - Rua Direita,2024-03-05,1492,Baixo,0
7658,BRT,200,39.56,0.47,Sé - Rua XV de Novembro,2024-08-08,94,Médio,2
7659,Trem,1200,68.14,0.38,Moema - Rua Jurucê,2024-08-28,461,Alto,0
7660,Ônibus,80,19.45,0.69,Tatuapé - Rua Tuiuti,2024-09-02,55,Médio,0
7661,BRT,200,31.21,0.72,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-09-26,144,Alto,0
7662,BRT,200,36.74,0.52,Vila Mariana - Rua Vergueiro,2024-05-05,104,Baixo,0
7663,BRT,200,42.82,0.31,Pinheiros - Rua Teodoro Sampaio,2024-07-16,62,Baixo,0
7664,BRT,200,31.02,0.82,Pinheiros - Rua dos Pinheiros,2024-06-27,164,Médio,2
7665,VLT,400,33.56,0.66,Vila Mariana - Av. Lins de Vasconcelos,2024-03-01,265,Baixo,3
7666,Metrô,1500,69.54,0.55,Tatuapé - Rua Coelho Lisboa,2024-04-05,823,Baixo,0
7667,BRT,200,42.21,0.71,Tatuapé - Rua Coelho Lisboa,2024-08-26,141,Alto,0
7668,Metrô,1500,55.32,0.49,Vila Mariana - Rua Domingos de Morais,2024-02-18,731,Médio,2
7669,BRT,200,38.71,0.81,Pinheiros - Av. Brigadeiro Faria Lima,2024-03-05,162,Médio,1
7670,Trem,1200,50.83,0.71,Sé - Rua Boa Vista,2024-08-20,846,Alto,0
7671,Metrô,1500,54.61,0.74,Tatuapé - Rua Emília Marengo,2024-10-24,1109,Médio,0
7672,Ônibus,80,24.66,0.69,Pinheiros - Rua dos Pinheiros,2024-02-25,55,Médio,0
7673,VLT,400,24.55,0.85,Itaim Bibi - Av. Juscelino Kubitschek,2024-03-31,341,Baixo,1
7674,Trem,1200,64.66,0.84,Tatuapé - Rua Tuiuti,2024-01-13,1012,Baixo,0
7675,Metrô,1500,65.89,0.59,Pinheiros - Rua Teodoro Sampaio,2024-06-09,882,Médio,0
7676,Metrô,1500,62.82,0.79,Sé - Rua Direita,2024-07-13,1179,Alto,0
7677,Metrô,1500,62.18,0.52,Santana - Rua Alfredo Pujol,2024-07-21,786,Baixo,0
7678,Trem,1200,47.74,0.41,Santana - Rua Dr. César,2024-06-15,486,Médio,0
7679,BRT,200,41.44,1.03,Moema - Rua Jurucê,2024-05-20,205,Baixo,0
7680,Trem,1200,65.89,0.46,Santana - Rua Voluntários da Pátria,2024-09-18,547,Médio,0
7681,BRT,200,43.2,0.78,Sé - Rua Boa Vista,2024-09-16,156,Baixo,0
7682,Ônibus,80,31.71,0.44,Santana - Rua Alfredo Pujol,2024-08-03,35,Baixo,0
7683,Metrô,1500,53.37,0.56,Lapa - Rua Guaicurus,2024-04-24,838,Médio,0
7684,Ônibus,80,31.72,0.84,Lapa - Rua Guaicurus,2024-02-06,67,Médio,0
7685,Trem,1200,59.08,0.84,Tatuapé - Rua Coelho Lisboa,2024-04-04,1004,Alto,0
7686,Metrô,1500,50.92,0.65,Moema - Av. Ibirapuera,2024-09-21,968,Médio,0
7687,Ônibus,80,24.84,1.04,Lapa - Rua Guaicurus,2024-06-17,82,Médio,0
7688,Metrô,1500,62.89,0.74,Santana - Rua Dr. César,2024-06-12,1103,Baixo,0
7689,Ônibus,80,30.24,0.91,Lapa - Rua Guaicurus,2024-08-27,72,Baixo,0
7690,Metrô,1500,72.24,0.77,Lapa - Rua Pio XI,2024-10-01,1159,Baixo,0
7691,Trem,1200,62.36,0.51,Moema - Rua Jurucê,2024-05-06,611,Médio,0
7692,Metrô,1500,56.88,0.9,Pinheiros - Av. Brigadeiro Faria Lima,2024-08-07,1352,Baixo,2
7693,VLT,400,30.86,0.58,Pinheiros - Av. Brigadeiro Faria Lima,2024-05-06,230,Médio,1
7694,Metrô,1500,62.86,0.66,Tatuapé - Rua Coelho Lisboa,2024-01-30,994,Médio,0
7695,Trem,1200,48.3,0.53,Lapa - Rua Doze de Outubro,2024-05-04,641,Médio,0
7696,Trem,1200,52.46,0.79,Sé - Rua Direita,2024-01-26,944,Baixo,1
7697,Ônibus,80,33.63,0.83,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-03-04,66,Médio,1
7698,Metrô,1500,62.68,0.55,Vila Mariana - Av. Lins de Vasconcelos,2024-07-12,829,Médio,0
7699,Ônibus,80,33.68,0.64,Itaim Bibi - Rua Joaquim Floriano,2024-09-08,50,Baixo,0
7700,BRT,200,44.75,0.91,Vila Mariana - Rua Vergueiro,2024-05-13,181,Baixo,3
7701,BRT,200,29.68,0.54,Moema - Av. Ibirapuera,2024-06-23,108,Baixo,0
7702,Trem,1200,56.15,0.31,Sé - Rua Boa Vista,2024-01-06,367,Médio,0
7703,Trem,1200,69.18,0.38,Santana - Rua Dr. César,2024-03-01,452,Médio,2
7704,VLT,400,23.31,0.45,Lapa - Rua Doze de Outubro,2024-09-19,178,Baixo,1
7705,Trem,1200,50.47,0.58,Santana - Rua Dr. César,2024-05-05,692,Baixo,2
7706,Metrô,1500,72.33,0.63,Vila Mariana - Rua Vergueiro,2024-08-29,946,Alto,0
7707,Metrô,1500,68.1,0.68,Sé - Rua Direita,2024-10-19,1014,Médio,0
7708,Ônibus,80,18.4,0.83,Sé - Rua Direita,2024-04-26,66,Baixo,0
7709,VLT,400,35.67,0.83,Pinheiros - Rua Teodoro Sampaio,2024-03-01,332,Médio,0
7710,BRT,200,29.41,0.7,Santana - Rua Dr. César,2024-01-02,139,Alto,0
7711,Trem,1200,69.51,0.83,Vila Mariana - Rua Vergueiro,2024-09-16,991,Baixo,0
7712,BRT,200,28.52,0.87,Vila Mariana - Rua Vergueiro,2024-09-04,174,Médio,0
7713,Trem,1200,55.76,0.63,Santana - Rua Dr. César,2024-04-19,752,Baixo,0
7714,VLT,400,27.54,0.44,Pinheiros - Rua Teodoro Sampaio,2024-06-27,177,Médio,1
7715,BRT,200,31.69,0.56,Moema - Av. dos Eucaliptos,2024-07-04,111,Médio,0
7716,Metrô,1500,69.93,0.51,Vila Mariana - Rua Domingos de Morais,2024-01-17,758,Médio,0
7717,Trem,1200,68.15,0.78,Pinheiros - Rua Teodoro Sampaio,2024-07-17,933,Baixo,0
7718,VLT,400,26.42,0.21,Lapa - Rua Pio XI,2024-09-06,82,Baixo,0
7719,BRT,200,28.6,0.36,Tatuapé - Rua Coelho Lisboa,2024-01-18,71,Médio,0
7720,BRT,200,41.11,0.61,Santana - Rua Voluntários da Pátria,2024-10-03,121,Alto,0
7721,VLT,400,29.13,0.45,Vila Mariana - Rua Vergueiro,2024-05-15,179,Baixo,2
7722,VLT,400,22.49,0.61,Pinheiros - Av. Brigadeiro Faria Lima,2024-07-25,243,Médio,2
7723,Ônibus,80,19.06,0.66,Santana - Rua Voluntários da Pátria,2024-08-11,52,Baixo,0
7724,Trem,1200,62.38,0.57,Lapa - Rua Pio XI,2024-10-06,686,Baixo,3
7725,Metrô,1500,69.86,0.46,Itaim Bibi - Rua Joaquim Floriano,2024-02-02,683,Médio,0
7726,Trem,1200,49.9,0.89,Pinheiros - Rua dos Pinheiros,2024-03-16,1071,Baixo,3
7727,Metrô,1500,65.77,0.65,Pinheiros - Av. Brigadeiro Faria Lima,2024-07-05,980,Baixo,0
7728,BRT,200,38.29,0.65,Sé - Rua XV de Novembro,2024-09-02,129,Médio,0
7729,Ônibus,80,22.28,0.51,Itaim Bibi - Av. Juscelino Kubitschek,2024-04-11,40,Baixo,1
7730,VLT,400,28.54,0.64,Santana - Rua Alfredo Pujol,2024-06-30,256,Médio,2
7731,Metrô,1500,74.45,0.61,Sé - Rua Direita,2024-06-13,915,Baixo,0
7732,Ônibus,80,25.35,1.04,Santana - Rua Voluntários da Pátria,2024-09-16,83,Baixo,0
