acidente_id,data,hora,tipo_acidente,gravidade,numero_feridos,numero_mortos,via,bairro,categoria_clima,temperatura,humidade,vento
6041,2024-02-20,02:03,Engavetamento,Leve,0,0,Rua Jurucê,Moema,Neblina,21.4,85.16,1.94
6042,2024-05-21,04:35,Capotamento,Leve,0,0,Rua Alfredo Pujol,Santana,Nublado,23.07,55.4,6.31
6043,2024-02-23,03:08,Engavetamento,Fatal,2,0,Rua Teodoro Sampaio,Pinheiros,Nublado,27.76,70.78,9.6
6044,2024-05-15,18:44,Engavetamento,Grave,0,0,Rua XV de Novembro,Sé,Céu limpo,32.73,39.2,1.52
6045,2024-10-17,12:59,Capotamento,Média,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,33.7,36.63,3.61
6046,2024-07-25,19:27,Colisão,Leve,0,0,Rua Direita,Sé,Neblina,18.46,90.97,5.21
6047,2024-09-30,23:08,Capotamento,Leve,0,0,Rua Pio XI,Lapa,Neblina,19.54,85.5,6.76
6048,2024-05-28,14:10,Colisão,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,23.31,60.81,2.68
6049,2024-07-06,10:00,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Céu limpo,28.82,40.59,2.48
6050,2024-03-07,20:08,Engavetamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Chuva,21.11,81.09,11.4
6051,2024-10-14,08:59,Colisão,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,28.09,37.78,7.64
6052,2024-01-21,20:33,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Chuva,23.34,94.35,5.67
6053,2024-05-18,21:35,Capotamento,Leve,0,0,Rua XV de Novembro,Sé,Nublado,22.06,72.8,9.75
6054,2024-04-28,04:30,Choque traseiro,Leve,0,0,Rua Dr. César,Santana,Neblina,21.0,86.81,6.77
6055,2024-04-26,09:15,Choque traseiro,Leve,0,0,Rua Voluntários da Pátria,Santana,Nublado,22.2,57.05,5.42
6056,2024-07-03,21:54,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Nublado,27.06,52.17,3.93
6057,2024-08-23,14:48,Engavetamento,Média,1,0,Rua dos Pinheiros,Pinheiros,Céu limpo,32.94,42.18,2.56
6058,2024-07-15,08:13,Atropelamento,Leve,0,0,Rua Alfredo Pujol,Santana,Nublado,27.56,54.84,8.69
6059,2024-09-27,13:02,Capotamento,Grave,1,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,21.41,60.34,11.96
6060,2024-02-22,23:00,Colisão,Leve,0,0,Rua Vergueiro,Vila Mariana,Nublado,27.19,60.8,11.53
6061,2024-04-22,05:27,Engavetamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,22.55,57.79,5.14
6062,2024-04-23,15:42,Colisão,Grave,1,0,Rua Alfredo Pujol,Santana,Chuva,23.9,76.45,18.99
6063,2024-06-07,11:32,Capotamento,Média,2,0,Rua Jurucê,Moema,Nublado,21.73,69.32,8.26
6064,2024-10-15,22:04,Engavetamento,Média,1,0,Rua Guaicurus,Lapa,Nublado,20.57,51.91,10.12
6065,2024-01-17,23:18,Atropelamento,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,27.15,50.9,10.34
6066,2024-06-26,19:36,Colisão,Leve,0,0,Rua Voluntários da Pátria,Santana,Nublado,21.96,64.28,10.02
6067,2024-01-19,23:47,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Céu limpo,33.77,33.79,3.37
6068,2024-02-23,18:29,Colisão,Grave,0,0,Rua Vergueiro,Vila Mariana,Nublado,20.67,70.88,10.22
6069,2024-06-21,19:21,Colisão,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Chuva,21.62,71.05,19.53
6070,2024-09-06,20:22,Choque traseiro,Leve,0,0,Rua Boa Vista,Sé,Nublado,21.11,61.88,5.12
6071,2024-05-26,22:02,Choque traseiro,Leve,0,0,Rua dos Pinheiros,Pinheiros,Nublado,23.96,66.34,9.43
6072,2024-04-30,18:24,Colisão,Grave,2,0,Rua Voluntários da Pátria,Santana,Nublado,26.58,57.24,9.25
6073,2024-02-15,07:08,Engavetamento,Leve,0,0,Rua Boa Vista,Sé,Chuva,23.54,86.28,16.4
6074,2024-06-21,13:29,Colisão,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Chuva,21.62,70.51,17.7
6075,2024-10-06,14:51,Capotamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,17.63,80.34,3.53
6076,2024-04-26,09:14,Engavetamento,Leve,0,0,Rua XV de Novembro,Sé,Chuva,23.87,74.73,5.86
6077,2024-08-10,19:31,Atropelamento,Média,2,0,Rua Boa Vista,Sé,Nublado,27.76,57.08,4.47
6078,2024-10-21,16:03,Engavetamento,Média,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,30.35,39.59,3.92
6079,2024-08-04,07:28,Capotamento,Grave,1,0,Av. Brigadeiro Faria Lima,Pinheiros,Neblina,17.85,91.32,6.98
6080,2024-04-08,08:20,Choque traseiro,Média,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,25.0,42.68,5.34
6081,2024-07-29,20:38,Colisão,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,20.04,92.31,2.64
6082,2024-07-21,11:29,Colisão,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,31.26,47.88,3.87
6083,2024-10-27,13:03,Engavetamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,32.6,41.84,6.99
6084,2024-05-27,06:58,Colisão,Média,0,0,Rua Teodoro Sampaio,Pinheiros,Nublado,21.11,68.9,5.65
6085,2024-01-04,19:46,Choque traseiro,Leve,0,0,Rua dos Pinheiros,Pinheiros,Nublado,24.56,74.51,6.51
6086,2024-04-12,23:13,Colisão,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,21.38,68.37,5.45
6087,2024-06-25,21:16,Capotamento,Leve,0,0,Rua Pio XI,Lapa,Neblina,21.04,95.0,5.14
6088,2024-05-31,00:54,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Chuva,24.66,92.5,17.57
6089,2024-04-14,22:53,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,27.29,64.23,9.96
6090,2024-10-10,21:52,Capotamento,Média,0,0,Rua Doze de Outubro,Lapa,Nublado,20.54,70.46,5.9
6091,2024-01-09,02:36,Colisão,Média,0,0,Rua Direita,Sé,Nublado,24.34,63.93,6.53
6092,2024-01-24,10:11,Atropelamento,Média,1,0,Rua Guaicurus,Lapa,Céu limpo,33.57,38.1,7.03
6093,2024-07-16,06:44,Colisão,Média,0,0,Rua Jurucê,Moema,Chuva,23.33,89.16,19.56
6094,2024-08-20,22:53,Colisão,Grave,0,0,Rua Tuiuti,Tatuapé,Neblina,21.89,91.53,3.22
6095,2024-06-09,06:29,Atropelamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Céu limpo,24.97,53.39,9.4
6096,2024-10-24,15:21,Atropelamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,28.9,40.66,4.86
6097,2024-09-05,09:59,Atropelamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Neblina,16.97,89.07,1.26
6098,2024-10-08,05:57,Engavetamento,Média,1,0,Rua Jurucê,Moema,Nublado,23.89,72.76,8.76
6099,2024-07-24,03:57,Atropelamento,Média,1,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,19.39,90.14,2.52
6100,2024-02-02,19:38,Choque traseiro,Média,1,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,31.32,48.95,4.25
6101,2024-04-22,08:36,Colisão,Leve,0,0,Rua Boa Vista,Sé,Céu limpo,29.08,37.01,7.08
6102,2024-07-29,22:41,Choque traseiro,Leve,0,0,Rua dos Pinheiros,Pinheiros,Neblina,17.37,86.88,1.7
6103,2024-09-16,17:59,Capotamento,Leve,0,0,Rua Jurucê,Moema,Céu limpo,24.67,51.9,6.62
6104,2024-02-09,00:30,Atropelamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Chuva,21.28,79.85,16.16
6105,2024-06-20,23:30,Choque traseiro,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,27.8,69.74,2.36
6106,2024-10-23,05:17,Capotamento,Média,1,0,Rua Boa Vista,Sé,Nublado,21.29,61.51,9.85
6107,2024-03-14,10:40,Colisão,Leve,0,0,Rua Doze de Outubro,Lapa,Céu limpo,32.6,41.8,2.71
6108,2024-06-23,21:25,Atropelamento,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,26.79,66.17,4.79
6109,2024-01-02,09:28,Engavetamento,Leve,0,0,Rua Direita,Sé,Nublado,26.38,59.22,11.04
6110,2024-07-03,18:53,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Neblina,18.67,90.5,1.54
6111,2024-08-13,06:24,Engavetamento,Leve,0,0,Av. dos Eucaliptos,Moema,Céu limpo,32.25,54.05,3.3
6112,2024-07-27,00:16,Capotamento,Leve,0,0,Av. dos Eucaliptos,Moema,Neblina,17.06,93.93,4.4
6113,2024-01-24,09:14,Engavetamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Nublado,21.57,61.95,11.26
6114,2024-05-27,06:31,Choque traseiro,Leve,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,32.48,37.35,7.3
6115,2024-07-16,06:03,Choque traseiro,Média,2,0,Rua Jurucê,Moema,Nublado,26.37,53.46,7.86
6116,2024-08-02,00:52,Capotamento,Média,0,0,Rua Guaicurus,Lapa,Nublado,22.18,74.21,11.36
6117,2024-03-17,12:30,Colisão,Leve,0,0,Rua Pio XI,Lapa,Céu limpo,33.53,47.76,7.18
6118,2024-06-02,07:17,Atropelamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Chuva,20.77,87.34,10.21
6119,2024-07-13,03:09,Colisão,Fatal,1,1,Rua Dr. César,Santana,Chuva,23.91,92.51,16.21
6120,2024-03-18,17:15,Choque traseiro,Leve,0,0,Rua Voluntários da Pátria,Santana,Chuva,23.4,94.91,16.4
6121,2024-06-24,13:06,Capotamento,Grave,0,0,Av. Ibirapuera,Moema,Nublado,22.84,69.09,4.01
6122,2024-09-25,03:18,Capotamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Nublado,22.54,53.93,3.67
6123,2024-07-04,14:48,Engavetamento,Média,1,0,Rua dos Pinheiros,Pinheiros,Chuva,20.71,87.93,14.1
6124,2024-06-01,18:48,Choque traseiro,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,28.03,54.34,5.14
6125,2024-09-28,07:18,Capotamento,Grave,1,0,Av. Brigadeiro Faria Lima,Pinheiros,Neblina,20.38,88.28,3.2
6126,2024-05-23,16:14,Colisão,Leve,0,0,Rua Tuiuti,Tatuapé,Céu limpo,32.35,53.62,6.33
6127,2024-03-11,16:47,Engavetamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Chuva,18.08,75.88,15.43
6128,2024-04-28,08:59,Capotamento,Média,1,0,Rua Doze de Outubro,Lapa,Nublado,25.74,61.78,7.03
6129,2024-06-10,10:17,Atropelamento,Média,3,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,27.06,50.93,9.78
6130,2024-05-17,10:00,Capotamento,Grave,3,0,Rua Boa Vista,Sé,Céu limpo,26.23,38.51,4.35
6131,2024-05-21,07:24,Atropelamento,Média,1,0,Rua Voluntários da Pátria,Santana,Nublado,25.77,73.94,6.28
6132,2024-05-19,10:21,Capotamento,Grave,1,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,24.27,57.88,8.62
6133,2024-04-14,20:55,Colisão,Leve,0,0,Av. Ibirapuera,Moema,Neblina,16.42,82.15,3.51
6134,2024-02-11,04:24,Choque traseiro,Leve,0,0,Rua Jurucê,Moema,Chuva,22.86,83.77,9.32
6135,2024-06-12,12:55,Capotamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,31.79,40.19,1.9
6136,2024-09-21,15:03,Engavetamento,Leve,0,0,Rua Guaicurus,Lapa,Chuva,25.29,75.86,9.56
6137,2024-03-05,05:08,Atropelamento,Média,1,0,Rua Guaicurus,Lapa,Chuva,21.06,72.15,11.42
6138,2024-08-06,02:18,Atropelamento,Média,1,0,Rua Boa Vista,Sé,Nublado,26.62,59.04,11.21
6139,2024-09-10,12:24,Capotamento,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,24.76,35.72,9.54
6140,2024-10-07,04:49,Atropelamento,Leve,0,0,Rua XV de Novembro,Sé,Nublado,23.03,71.38,5.43
6141,2024-06-27,04:16,Engavetamento,Média,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,23.95,55.06,3.45
6142,2024-01-28,08:07,Capotamento,Leve,0,0,Rua Jurucê,Moema,Céu limpo,25.17,52.53,4.55
6143,2024-09-24,02:01,Choque traseiro,Média,0,0,Rua Voluntários da Pátria,Santana,Nublado,23.14,62.77,5.71
6144,2024-05-28,14:10,Engavetamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,27.27,74.76,4.53
6145,2024-03-02,08:01,Atropelamento,Leve,0,0,Rua XV de Novembro,Sé,Chuva,18.45,87.35,16.41
6146,2024-07-25,03:24,Atropelamento,Média,0,0,Rua Doze de Outubro,Lapa,Chuva,25.41,70.91,11.21
6147,2024-03-11,03:42,Colisão,Média,2,0,Av. Lins de Vasconcelos,Vila Mariana,Neblina,16.26,84.03,0.25
6148,2024-09-30,02:29,Colisão,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,21.77,55.44,5.73
6149,2024-03-16,18:06,Atropelamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,31.68,52.25,8.5
6150,2024-06-04,22:26,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,17.07,93.34,3.45
6151,2024-02-10,00:07,Capotamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Nublado,26.71,69.13,3.33
6152,2024-07-19,13:24,Engavetamento,Média,1,0,Rua Doze de Outubro,Lapa,Céu limpo,30.97,46.0,7.07
6153,2024-01-02,22:21,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,23.3,71.59,10.22
6154,2024-07-20,13:59,Colisão,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Céu limpo,30.7,51.12,9.98
6155,2024-08-04,14:35,Atropelamento,Média,3,0,Rua Boa Vista,Sé,Céu limpo,32.71,32.47,6.14
6156,2024-07-20,00:47,Colisão,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,20.7,72.4,9.4
6157,2024-04-11,22:54,Colisão,Média,0,0,Rua Jurucê,Moema,Nublado,24.03,58.14,8.83
6158,2024-09-20,12:36,Engavetamento,Grave,0,0,Rua Jurucê,Moema,Nublado,26.04,62.72,2.46
6159,2024-05-12,22:38,Engavetamento,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,25.14,62.18,5.12
6160,2024-02-15,13:05,Choque traseiro,Leve,0,0,Rua Alfredo Pujol,Santana,Nublado,22.1,73.44,5.18
6161,2024-04-26,01:35,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,21.11,59.78,8.36
6162,2024-05-24,08:32,Atropelamento,Média,2,0,Rua Doze de Outubro,Lapa,Chuva,20.21,87.92,11.16
6163,2024-08-28,09:15,Capotamento,Leve,0,0,Av. Ibirapuera,Moema,Céu limpo,32.97,31.89,5.32
6164,2024-04-03,19:52,Colisão,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,17.32,93.87,6.37
6165,2024-10-01,05:44,Atropelamento,Média,2,0,Av. Juscelino Kubitschek,Itaim Bibi,Chuva,22.64,84.04,18.89
6166,2024-04-24,08:18,Capotamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,31.28,51.69,4.27
6167,2024-09-23,04:13,Colisão,Fatal,0,0,Av. Ibirapuera,Moema,Nublado,25.55,64.72,3.23
6168,2024-03-13,14:07,Colisão,Média,1,0,Rua Alfredo Pujol,Santana,Chuva,23.17,91.8,11.36
6169,2024-03-16,21:36,Colisão,Média,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,22.48,52.56,10.47
6170,2024-10-27,13:38,Colisão,Leve,0,0,Rua dos Pinheiros,Pinheiros,Céu limpo,32.33,41.64,8.34
6171,2024-09-13,13:36,Colisão,Média,0,0,Rua Doze de Outubro,Lapa,Céu limpo,31.45,42.41,8.91
6172,2024-03-19,00:24,Capotamento,Média,0,0,Rua Direita,Sé,Neblina,20.25,92.66,0.39
6173,2024-02-03,10:58,Engavetamento,Leve,0,0,Rua Alfredo Pujol,Santana,Chuva,22.46,88.01,13.26
6174,2024-10-13,17:57,Colisão,Grave,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,20.66,67.01,10.37
6175,2024-08-27,05:44,Atropelamento,Média,3,0,Av. dos Eucaliptos,Moema,Neblina,21.13,91.32,5.36
6176,2024-09-17,15:37,Atropelamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Chuva,23.59,89.95,16.11
6177,2024-06-19,13:27,Engavetamento,Média,2,0,Rua dos Pinheiros,Pinheiros,Céu limpo,24.98,43.37,6.29
6178,2024-03-25,11:38,Atropelamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Chuva,19.42,88.48,18.53
6179,2024-04-19,14:35,Atropelamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,22.03,73.67,13.33
6180,2024-05-25,08:28,Capotamento,Média,1,0,Rua Tuiuti,Tatuapé,Neblina,18.37,91.54,1.1
6181,2024-05-30,12:51,Engavetamento,Leve,0,0,Rua Dr. César,Santana,Céu limpo,33.34,31.1,8.77
6182,2024-05-01,23:55,Atropelamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Neblina,18.65,88.67,5.26
6183,2024-02-12,16:03,Engavetamento,Leve,0,0,Rua Dr. César,Santana,Céu limpo,24.85,48.23,3.8
6184,2024-03-10,20:53,Choque traseiro,Leve,0,0,Rua Direita,Sé,Chuva,22.91,74.74,8.89
6185,2024-07-22,04:26,Atropelamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,25.49,68.46,9.21
6186,2024-02-15,14:22,Engavetamento,Média,2,0,Rua Domingos de Morais,Vila Mariana,Chuva,18.07,80.2,10.79
6187,2024-02-20,04:24,Choque traseiro,Média,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,18.11,79.77,8.68
6188,2024-03-20,06:07,Atropelamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Chuva,24.64,73.26,17.08
6189,2024-06-10,10:16,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Chuva,24.65,88.01,7.23
6190,2024-03-25,05:00,Colisão,Média,2,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,27.08,50.21,2.45
6191,2024-01-28,19:39,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Chuva,25.89,88.33,11.66
6192,2024-06-30,04:39,Atropelamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Neblina,16.27,93.94,5.19
6193,2024-09-17,20:58,Engavetamento,Fatal,3,0,Rua Tuiuti,Tatuapé,Neblina,20.82,86.01,0.86
6194,2024-02-14,06:40,Atropelamento,Leve,0,0,Rua Guaicurus,Lapa,Chuva,19.03,83.8,9.03
6195,2024-01-03,03:03,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Neblina,18.19,94.43,3.15
6196,2024-03-04,22:17,Colisão,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,32.59,40.23,1.57
6197,2024-09-21,13:54,Colisão,Leve,0,0,Av. Ibirapuera,Moema,Neblina,17.16,88.94,1.76
6198,2024-08-03,00:14,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Neblina,20.41,80.71,0.26
6199,2024-06-11,23:16,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,21.55,88.45,4.77
6200,2024-05-22,19:34,Engavetamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,25.77,62.2,4.89
6201,2024-02-12,13:54,Choque traseiro,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Chuva,19.47,72.61,10.61
6202,2024-04-13,17:51,Engavetamento,Leve,0,0,Rua Direita,Sé,Neblina,19.74,93.78,1.05
6203,2024-02-22,11:53,Capotamento,Fatal,3,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,31.72,32.6,7.39
6204,2024-09-19,10:25,Capotamento,Leve,0,0,Rua Guaicurus,Lapa,Neblina,16.08,93.0,4.95
6205,2024-03-14,12:49,Engavetamento,Fatal,0,0,Rua dos Pinheiros,Pinheiros,Céu limpo,28.9,41.77,5.2
6206,2024-03-04,04:34,Atropelamento,Média,3,0,Rua XV de Novembro,Sé,Nublado,26.06,66.86,5.32
6207,2024-03-18,01:21,Engavetamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,23.39,57.51,5.3
6208,2024-03-25,05:46,Engavetamento,Leve,0,0,Rua Pio XI,Lapa,Céu limpo,26.29,54.9,2.03
6209,2024-07-23,08:07,Atropelamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,20.78,68.63,5.22
6210,2024-05-09,19:33,Capotamento,Leve,0,0,Rua Tuiuti,Tatuapé,Chuva,21.81,76.34,8.82
6211,2024-08-14,22:11,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,27.25,60.1,2.65
6212,2024-05-11,19:33,Colisão,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Neblina,17.7,84.14,3.8
6213,2024-08-06,12:46,Engavetamento,Leve,0,0,Rua Pio XI,Lapa,Nublado,27.75,66.6,7.09
6214,2024-03-25,12:47,Choque traseiro,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Chuva,24.96,86.4,12.1
6215,2024-05-21,22:05,Engavetamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Neblina,19.91,92.79,2.87
6216,2024-08-18,19:57,Atropelamento,Média,2,0,Av. Ibirapuera,Moema,Neblina,21.87,89.87,4.74
6217,2024-04-13,19:49,Colisão,Leve,0,0,Rua Guaicurus,Lapa,Neblina,20.84,90.95,6.57
6218,2024-01-27,14:03,Choque traseiro,Leve,0,0,Rua Jurucê,Moema,Céu limpo,25.72,51.52,7.22
6219,2024-08-22,23:11,Engavetamento,Leve,0,0,Rua Direita,Sé,Chuva,18.49,90.17,13.27
6220,2024-06-20,03:12,Choque traseiro,Grave,1,0,Rua Coelho Lisboa,Tatuapé,Neblina,18.11,93.43,0.62
6221,2024-10-04,19:22,Choque traseiro,Grave,2,0,Rua dos Pinheiros,Pinheiros,Nublado,24.57,59.29,4.44
6222,2024-08-17,00:57,Choque traseiro,Média,1,0,Rua Domingos de Morais,Vila Mariana,Neblina,19.06,87.02,2.24
6223,2024-06-02,07:56,Colisão,Média,1,0,Rua Alfredo Pujol,Santana,Chuva,18.76,70.26,19.73
6224,2024-07-25,16:39,Engavetamento,Leve,0,0,Rua Alfredo Pujol,Santana,Neblina,17.31,87.41,4.8
6225,2024-03-30,10:40,Atropelamento,Leve,0,0,Rua Direita,Sé,Chuva,24.49,72.76,14.66
6226,2024-02-28,17:40,Choque traseiro,Grave,2,0,Rua Guaicurus,Lapa,Céu limpo,30.02,40.18,7.99
6227,2024-06-23,00:05,Colisão,Leve,0,0,Av. dos Eucaliptos,Moema,Nublado,26.79,63.35,6.05
6228,2024-09-28,08:28,Atropelamento,Leve,0,0,Rua XV de Novembro,Sé,Céu limpo,30.99,30.02,8.9
6229,2024-01-07,11:10,Choque traseiro,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,25.9,46.18,5.86
6230,2024-10-06,20:16,Colisão,Média,2,0,Rua Teodoro Sampaio,Pinheiros,Nublado,22.45,70.21,2.24
6231,2024-07-25,02:51,Capotamento,Leve,0,0,Rua XV de Novembro,Sé,Nublado,27.5,58.71,2.41
6232,2024-02-03,02:18,Engavetamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,20.87,72.64,7.29
6233,2024-10-13,12:45,Engavetamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Céu limpo,26.97,50.36,8.85
6234,2024-03-01,07:03,Colisão,Média,0,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,29.73,42.22,7.23
6235,2024-07-08,04:35,Colisão,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Chuva,19.96,81.84,8.34
6236,2024-04-10,17:16,Capotamento,Grave,2,0,Av. Juscelino Kubitschek,Itaim Bibi,Chuva,19.3,76.47,7.79
6237,2024-09-05,14:22,Colisão,Leve,0,0,Rua Tuiuti,Tatuapé,Chuva,21.54,94.62,9.18
6238,2024-09-07,12:04,Engavetamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Céu limpo,28.32,45.96,5.81
6239,2024-07-10,01:11,Choque traseiro,Média,2,0,Rua Doze de Outubro,Lapa,Neblina,18.35,85.4,1.26
6240,2024-09-21,02:08,Capotamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,19.36,93.59,1.05
6241,2024-07-04,06:48,Colisão,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,24.29,50.46,3.02
6242,2024-05-20,12:24,Choque traseiro,Grave,1,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,27.26,32.18,1.06
6243,2024-10-24,11:47,Choque traseiro,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,20.68,54.45,2.17
6244,2024-05-08,14:24,Choque traseiro,Grave,1,0,Rua Jurucê,Moema,Nublado,20.61,55.63,10.29
6245,2024-07-21,02:05,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Neblina,16.03,93.19,6.0
6246,2024-05-27,22:04,Choque traseiro,Grave,4,0,Rua Voluntários da Pátria,Santana,Nublado,25.55,71.9,4.38
6247,2024-08-19,03:11,Colisão,Leve,0,0,Rua Pio XI,Lapa,Nublado,26.28,66.71,7.29
6248,2024-09-06,22:44,Capotamento,Leve,0,0,Rua Alfredo Pujol,Santana,Nublado,23.88,74.04,10.19
6249,2024-04-14,04:44,Capotamento,Leve,0,0,Rua Boa Vista,Sé,Neblina,17.64,87.92,6.85
6250,2024-04-12,22:23,Choque traseiro,Média,1,0,Rua Dr. César,Santana,Neblina,17.03,97.32,2.54
6251,2024-08-12,10:00,Choque traseiro,Média,1,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,25.28,60.2,5.06
6252,2024-03-26,02:35,Capotamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Chuva,24.17,83.3,9.89
6253,2024-02-10,07:12,Capotamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,22.55,72.94,8.32
6254,2024-10-11,06:25,Atropelamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,25.85,56.87,8.25
6255,2024-08-12,03:30,Engavetamento,Média,0,0,Rua Doze de Outubro,Lapa,Neblina,21.98,94.75,2.93
6256,2024-05-20,10:12,Atropelamento,Média,0,0,Rua dos Pinheiros,Pinheiros,Céu limpo,27.32,35.2,4.41
6257,2024-09-28,14:29,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,27.37,38.61,1.03
